Liga,Clube,Nome,Posição,Valor,URL
Portugal,GD Estoril Praia,Or Israelov,Centre-Back,175000,https://www.transfermarkt.com/gd-estoril-praia/startseite/verein/1465/saison_id/2025
Portugal,GD Estoril Praia,Patrick de Paula,Defensive Midfield,400000000,https://www.transfermarkt.com/gd-estoril-praia/startseite/verein/1465/saison_id/2025
Portugal,GD Estoril Praia,Pedro Amaral,Left-Back,100000000,https://www.transfermarkt.com/gd-estoril-praia/startseite/verein/1465/saison_id/2025
Portugal,GD Estoril Praia,Pedro Carvalho,Right-Back,400000,https://www.transfermarkt.com/gd-estoril-praia/startseite/verein/1465/saison_id/2025
Portugal,GD Estoril Praia,Pizzi,Attacking Midfield,400000,https://www.transfermarkt.com/gd-estoril-praia/startseite/verein/1465/saison_id/2025
Portugal,GD Estoril Praia,Rafik Guitane,Right Winger,400000000,https://www.transfermarkt.com/gd-estoril-praia/startseite/verein/1465/saison_id/2025
Portugal,GD Estoril Praia,Ricard Sánchez,Right-Back,250000000,https://www.transfermarkt.com/gd-estoril-praia/startseite/verein/1465/saison_id/2025
Portugal,GD Estoril Praia,Xeka,Central Midfield,200000000,https://www.transfermarkt.com/gd-estoril-praia/startseite/verein/1465/saison_id/2025
Portugal,GD Estoril Praia,Yanis Begraoui,Centre-Forward,350000000,https://www.transfermarkt.com/gd-estoril-praia/startseite/verein/1465/saison_id/2025
Portugal,Gil Vicente FC,Agustín Moreira,Right Winger,750000,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2025
Portugal,Gil Vicente FC,Andrew,Goalkeeper,400000000,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2025
Portugal,Gil Vicente FC,Antonio Espigares,Centre-Back,500000,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2025
Portugal,Gil Vicente FC,Arthur Tchaptchet,Centre-Back,100000,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2025
Portugal,Gil Vicente FC,Carlos Eduardo,Centre-Forward,700000,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2025
Portugal,Gil Vicente FC,Dani Figueira,Goalkeeper,750000,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2025
Portugal,Gil Vicente FC,Facundo Cáseres,Central Midfield,100000000,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2025
Portugal,Gil Vicente FC,Ghislain Konan,Left-Back,100000000,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2025
Portugal,Gil Vicente FC,Gustavo Varela,Centre-Forward,120000000,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2025
Portugal,Gil Vicente FC,Hevertton,Right-Back,100000000,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2025
Portugal,Gil Vicente FC,Joelson Fernandes,Left Winger,140000000,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2025
Portugal,Gil Vicente FC,Jonathan Buatu,Centre-Back,600000,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2025
Portugal,Gil Vicente FC,Jonathan Mutombo,Right-Back,500000,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2025
Portugal,Gil Vicente FC,Luís Esteves,Attacking Midfield,100000000,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2025
Portugal,Gil Vicente FC,Martín Fernández,Attacking Midfield,450000,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2025
Portugal,Gil Vicente FC,Marvin Elimbi,Centre-Back,750000,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2025
Portugal,Gil Vicente FC,Mohamed Bamba,Defensive Midfield,300000000,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2025
Portugal,Gil Vicente FC,Murilo,Right Winger,850000,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2025
Portugal,Gil Vicente FC,Pablo,Centre-Forward,800000,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2025
Portugal,Gil Vicente FC,Santi García,Attacking Midfield,800000,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2025
Portugal,Gil Vicente FC,Sergio Bermejo,Right Winger,900000,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2025
Portugal,Gil Vicente FC,Tidjany Touré,Left Winger,500000,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2025
Portugal,Gil Vicente FC,Zé Carlos,Right-Back,800000,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2025
Portugal,Gil Vicente FC,Zé Carlos,Central Midfield,100000000,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2025
Portugal,Moreirense FC,Afonso Assis,Defensive Midfield,100000,https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2025
Portugal,Moreirense FC,Alan,Attacking Midfield,400000000,https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2025
Portugal,Moreirense FC,André Ferreira,Goalkeeper,700000,https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2025
Portugal,Moreirense FC,Benny,Left Winger,100000000,https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2025
Portugal,Moreirense FC,Caio Secco,Goalkeeper,200000,https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2025
Portugal,Moreirense FC,Cedric Teguia,Left Winger,800000,https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2025
Portugal,Moreirense FC,Dinis Pinto,Right-Back,150000000,https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2025
Portugal,Moreirense FC,Diogo Travassos,Right-Back,150000000,https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2025
Portugal,Moreirense FC,Gilberto Batista,Centre-Back,200000,https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2025
Portugal,Moreirense FC,Guilherme Schettine,Centre-Forward,900000,https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2025
Portugal,Moreirense FC,Joel Jorquera,Left Winger,300000,https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2025
Portugal,Moreirense FC,Kiko,Left-Back,100000000,https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2025
Portugal,Moreirense FC,Kiko Bondoso,Left Winger,800000,https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2025
Portugal,Moreirense FC,Lawrence Ofori,Central Midfield,200000000,https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2025
Portugal,Moreirense FC,Luís Semedo,Centre-Forward,500000,https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2025
Portugal,Moreirense FC,Maracás,Centre-Back,100000000,https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2025
Portugal,Moreirense FC,Marcelo,Centre-Back,100000,https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2025
Portugal,Moreirense FC,Mateja Stjepanović,Defensive Midfield,750000,https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2025
Portugal,Moreirense FC,Michel,Centre-Back,100000000,https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2025
Portugal,Moreirense FC,Mika,Goalkeeper,100000,https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2025
Portugal,Moreirense FC,Rodri Alonso,Central Midfield,300000,https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2025
Portugal,Moreirense FC,Vasco Sousa,Central Midfield,400000000,https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2025
Portugal,Moreirense FC,Yan Maranhão,Centre-Forward,600000,https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2025
Portugal,Moreirense FC,Álvaro Martínez,Left-Back,400000,https://www.transfermarkt.com/moreirense-fc/startseite/verein/979/saison_id/2025
Portugal,Rio Ave FC,Alfonso Pastor,Goalkeeper,200000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,Rio Ave FC,Amine Rehmi,Right Winger,175000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,Rio Ave FC,Andreas Ntoi,Centre-Back,450000000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,Rio Ave FC,André Luiz,Right Winger,250000000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,Rio Ave FC,Antonis Papakanellos,Attacking Midfield,500000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,Rio Ave FC,Brandon Aguilera,Attacking Midfield,150000000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,Rio Ave FC,Cezary Miszta,Goalkeeper,300000000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,Rio Ave FC,Clayton,Centre-Forward,500000000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,Rio Ave FC,Dario Špikić,Left Winger,180000000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,Rio Ave FC,Eric da Silva Moreira,Right-Back,100000000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,Rio Ave FC,Francisco Petrasso,Centre-Back,150000000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,Rio Ave FC,Georgios Liavas,Defensive Midfield,900000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,Rio Ave FC,Jakub Brabec,Centre-Back,100000000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,Rio Ave FC,Jonathan Panzo,Centre-Back,120000000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,Rio Ave FC,João Graça,Central Midfield,300000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,Rio Ave FC,João Tomé,Right-Back,600000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,Rio Ave FC,Julien Lomboto,Centre-Back,500000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,Rio Ave FC,Karem Zoabi,Centre-Forward,900000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,Rio Ave FC,Kevin Chamorro,Goalkeeper,300000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,Rio Ave FC,Marc Gual,Centre-Forward,150000000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,Rio Ave FC,Marios Vrousai,Right-Back,200000000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,Rio Ave FC,Nelson Abbey,Centre-Back,700000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,Rio Ave FC,Nikolaos Athanasiou,Left-Back,100000000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,Rio Ave FC,Ole Pohlmann,Attacking Midfield,250000000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,Rio Ave FC,Omar Richards,Left-Back,250000000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,Rio Ave FC,Rafael Lobato,Right Winger,150000000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,Rio Ave FC,Tamás Nikitscher,Defensive Midfield,100000000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,Rio Ave FC,Theofanis Bakoulas,Defensive Midfield,100000000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,Rio Ave FC,Tobías Medina,Left Winger,100000000,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2025
Portugal,SC Braga,Alaa Bellaarouch,Goalkeeper,400000,https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2025
Portugal,SC Braga,Amine El Ouazzani,Centre-Forward,350000000,https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2025
Portugal,SC Braga,Bright Arrey-Mbi,Centre-Back,600000000,https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2025
Portugal,SC Braga,Diego Rodrigues,Central Midfield,200000000,https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2025
Portugal,SC Braga,Florian Grillitsch,Defensive Midfield,200000000,https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2025
Portugal,SC Braga,Fran Navarro,Centre-Forward,600000000,https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2025
Portugal,SC Braga,Gabri Martínez,Left Winger,400000000,https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2025
Portugal,SC Braga,Gabriel Moscardo,Defensive Midfield,800000000,https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2025
Portugal,SC Braga,Gorby,Central Midfield,400000000,https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2025
Portugal,SC Braga,Gustaf Lagerbielke,Centre-Back,300000000,https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2025
Portugal,SC Braga,Jonatás Noro,Centre-Back,100000000,https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2025
Portugal,SC Braga,João Marques,Left Winger,300000000,https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2025
Portugal,SC Braga,João Moutinho,Central Midfield,600000,https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2025
Portugal,SC Braga,Leonardo Lelo,Left-Back,400000000,https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2025
Portugal,SC Braga,Lukas Hornicek,Goalkeeper,600000000,https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2025
Portugal,SC Braga,Mario Dorgeles,Central Midfield,400000000,https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2025
Portugal,SC Braga,Pau Víctor,Centre-Forward,400000000,https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2025
Portugal,SC Braga,Paulo Oliveira,Centre-Back,100000000,https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2025
Portugal,SC Braga,Ricardo Horta,Right Winger,1200000000,https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2025
Portugal,SC Braga,Rodrigo Zalazar,Central Midfield,1800000000,https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2025
Portugal,SC Braga,Sikou Niakaté,Centre-Back,800000000,https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2025
Portugal,SC Braga,Tiago Sá,Goalkeeper,500000,https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2025
Portugal,SC Braga,Vasconcelos,Attacking Midfield,200000000,https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2025
Portugal,SC Braga,Víctor Gómez,Right-Back,600000000,https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2025
Portugal,SC Braga,Vítor Carvalho,Defensive Midfield,600000000,https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2025
Portugal,SL Benfica,Alexander Bah,Right-Back,1000000000,https://www.transfermarkt.com/sl-benfica/startseite/verein/294
Portugal,SL Benfica,Amar Dedić,Right-Back,1200000000,https://www.transfermarkt.com/sl-benfica/startseite/verein/294
Portugal,SL Benfica,Anatoliy Trubin,Goalkeeper,2800000000,https://www.transfermarkt.com/sl-benfica/startseite/verein/294
Portugal,SL Benfica,Andreas Schjelderup,Left Winger,1500000000,https://www.transfermarkt.com/sl-benfica/startseite/verein/294
Portugal,SL Benfica,António Silva,Centre-Back,3200000000,https://www.transfermarkt.com/sl-benfica/startseite/verein/294
Portugal,SL Benfica,Bruma,Left Winger,700000000,https://www.transfermarkt.com/sl-benfica/startseite/verein/294
Portugal,SL Benfica,Diogo Prioste,Central Midfield,180000000,https://www.transfermarkt.com/sl-benfica/startseite/verein/294
Portugal,SL Benfica,Dodi Lukébakio,Right Winger,2000000000,https://www.transfermarkt.com/sl-benfica/startseite/verein/294
Portugal,SL Benfica,Enzo Barrenechea,Defensive Midfield,1000000000,https://www.transfermarkt.com/sl-benfica/startseite/verein/294
Portugal,SL Benfica,Franjo Ivanović,Centre-Forward,1300000000,https://www.transfermarkt.com/sl-benfica/startseite/verein/294
Portugal,SL Benfica,Fredrik Aursnes,Central Midfield,2000000000,https://www.transfermarkt.com/sl-benfica/startseite/verein/294
Portugal,SL Benfica,Georgiy Sudakov,Attacking Midfield,3200000000,https://www.transfermarkt.com/sl-benfica/startseite/verein/294
Portugal,SL Benfica,Gianluca Prestianni,Right Winger,800000000,https://www.transfermarkt.com/sl-benfica/startseite/verein/294
Portugal,SL Benfica,Henrique Araújo,Centre-Forward,200000000,https://www.transfermarkt.com/sl-benfica/startseite/verein/294
Portugal,SL Benfica,João Rego,Attacking Midfield,300000000,https://www.transfermarkt.com/sl-benfica/startseite/verein/294
Portugal,SL Benfica,João Veloso,Central Midfield,500000,https://www.transfermarkt.com/sl-benfica/startseite/verein/294
Portugal,SL Benfica,Leandro Barreiro,Central Midfield,1500000000,https://www.transfermarkt.com/sl-benfica/startseite/verein/294
Portugal,SL Benfica,Leandro Santos,Right-Back,100000000,https://www.transfermarkt.com/sl-benfica/startseite/verein/294
Portugal,SL Benfica,Manu Silva,Defensive Midfield,1000000000,https://www.transfermarkt.com/sl-benfica/startseite/verein/294
Portugal,SL Benfica,Nicolás Otamendi,Centre-Back,100000000,https://www.transfermarkt.com/sl-benfica/startseite/verein/294
Portugal,SL Benfica,Rafa Obrador,Left-Back,500000,https://www.transfermarkt.com/sl-benfica/startseite/verein/294
Portugal,SL Benfica,Richard Ríos,Defensive Midfield,1600000000,https://www.transfermarkt.com/sl-benfica/startseite/verein/294
Portugal,SL Benfica,Samuel Dahl,Left-Back,700000000,https://www.transfermarkt.com/sl-benfica/startseite/verein/294
Portugal,SL Benfica,Samuel Soares,Goalkeeper,400000000,https://www.transfermarkt.com/sl-benfica/startseite/verein/294
Portugal,SL Benfica,Tomás Araújo,Centre-Back,3200000000,https://www.transfermarkt.com/sl-benfica/startseite/verein/294
Portugal,SL Benfica,Vangelis Pavlidis,Centre-Forward,3500000000,https://www.transfermarkt.com/sl-benfica/startseite/verein/294
Portugal,Sporting CP,Alisson Santos,Left Winger,150000000,https://www.transfermarkt.com/sporting-cp/startseite/verein/336
Portugal,Sporting CP,Daniel Bragança,Central Midfield,1200000000,https://www.transfermarkt.com/sporting-cp/startseite/verein/336
Portugal,Sporting CP,Eduardo Quaresma,Centre-Back,1800000000,https://www.transfermarkt.com/sporting-cp/startseite/verein/336
Portugal,Sporting CP,Fotis Ioannidis,Centre-Forward,1500000000,https://www.transfermarkt.com/sporting-cp/startseite/verein/336
Portugal,Sporting CP,Francisco Trincão,Right Winger,3500000000,https://www.transfermarkt.com/sporting-cp/startseite/verein/336
Portugal,Sporting CP,Geny Catamo,Right Winger,1500000000,https://www.transfermarkt.com/sporting-cp/startseite/verein/336
Portugal,Sporting CP,Georgios Vagiannidis,Right-Back,800000000,https://www.transfermarkt.com/sporting-cp/startseite/verein/336
Portugal,Sporting CP,Geovany Quenda,Right Winger,4500000000,https://www.transfermarkt.com/sporting-cp/startseite/verein/336
Portugal,Sporting CP,Giorgi Kochorashvili,Defensive Midfield,500000000,https://www.transfermarkt.com/sporting-cp/startseite/verein/336
Portugal,Sporting CP,Gonçalo Inácio,Centre-Back,4500000000,https://www.transfermarkt.com/sporting-cp/startseite/verein/336
Portugal,Sporting CP,Hidemasa Morita,Central Midfield,1300000000,https://www.transfermarkt.com/sporting-cp/startseite/verein/336
Portugal,Sporting CP,Iván Fresneda,Right-Back,800000000,https://www.transfermarkt.com/sporting-cp/startseite/verein/336
Portugal,Sporting CP,João Simões,Central Midfield,600000000,https://www.transfermarkt.com/sporting-cp/startseite/verein/336
Portugal,Sporting CP,João Virgínia,Goalkeeper,800000,https://www.transfermarkt.com/sporting-cp/startseite/verein/336
Portugal,Sporting CP,Luis Suárez,Centre-Forward,800000000,https://www.transfermarkt.com/sporting-cp/startseite/verein/336
Portugal,Sporting CP,Matheus Reis,Left-Back,600000000,https://www.transfermarkt.com/sporting-cp/startseite/verein/336
Portugal,Sporting CP,Maxi Araújo,Left Midfield,1700000000,https://www.transfermarkt.com/sporting-cp/startseite/verein/336
Portugal,Sporting CP,Morten Hjulmand,Defensive Midfield,5000000000,https://www.transfermarkt.com/sporting-cp/startseite/verein/336
Portugal,Sporting CP,Nuno Santos,Left-Back,900000000,https://www.transfermarkt.com/sporting-cp/startseite/verein/336
Portugal,Sporting CP,Ousmane Diomande,Centre-Back,4500000000,https://www.transfermarkt.com/sporting-cp/startseite/verein/336
Portugal,Sporting CP,Pedro Gonçalves,Left Winger,3000000000,https://www.transfermarkt.com/sporting-cp/startseite/verein/336
Portugal,Sporting CP,Ricardo Mangas,Left-Back,250000000,https://www.transfermarkt.com/sporting-cp/startseite/verein/336
Portugal,Sporting CP,Rodrigo Ribeiro,Centre-Forward,250000000,https://www.transfermarkt.com/sporting-cp/startseite/verein/336
Portugal,Sporting CP,Rui Silva,Goalkeeper,700000000,https://www.transfermarkt.com/sporting-cp/startseite/verein/336
Portugal,Sporting CP,Zeno Debast,Centre-Back,3000000000,https://www.transfermarkt.com/sporting-cp/startseite/verein/336
Portugal,Vitória Guimarães SC,Alioune Ndoye,Centre-Forward,100000000,https://www.transfermarkt.com/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2025
Portugal,Vitória Guimarães SC,Beni,Central Midfield,200000000,https://www.transfermarkt.com/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2025
Portugal,Vitória Guimarães SC,Charles,Goalkeeper,300000,https://www.transfermarkt.com/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2025
Portugal,Vitória Guimarães SC,Fabio Blanco,Left Winger,900000,https://www.transfermarkt.com/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2025
Portugal,Vitória Guimarães SC,Gonçalo Nogueira,Central Midfield,600000,https://www.transfermarkt.com/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2025
Portugal,Vitória Guimarães SC,Gustavo Silva,Right Winger,300000000,https://www.transfermarkt.com/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2025
Portugal,Vitória Guimarães SC,João Mendes,Left-Back,300000000,https://www.transfermarkt.com/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2025
Portugal,Vitória Guimarães SC,Juan Castillo,Goalkeeper,600000,https://www.transfermarkt.com/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2025
Portugal,Vitória Guimarães SC,Maga,Right-Back,200000000,https://www.transfermarkt.com/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2025
Portugal,Vitória Guimarães SC,Matija Mitrović,Central Midfield,100000000,https://www.transfermarkt.com/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2025
Portugal,Vitória Guimarães SC,Miguel Nóbrega,Centre-Back,400000,https://www.transfermarkt.com/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2025
Portugal,Vitória Guimarães SC,Nuno Santos,Attacking Midfield,250000000,https://www.transfermarkt.com/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2025
Portugal,Vitória Guimarães SC,Nélson Oliveira,Centre-Forward,350000,https://www.transfermarkt.com/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2025
Portugal,Vitória Guimarães SC,Orest Lebedenko,Left-Back,600000,https://www.transfermarkt.com/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2025
Portugal,Vitória Guimarães SC,Rodrigo Abascal,Centre-Back,700000,https://www.transfermarkt.com/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2025
Portugal,Vitória Guimarães SC,Samu,Attacking Midfield,180000000,https://www.transfermarkt.com/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2025
Portugal,Vitória Guimarães SC,Telmo Arcanjo,Right Winger,300000000,https://www.transfermarkt.com/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2025
Portugal,Vitória Guimarães SC,Tony Strata,Right-Back,400000,https://www.transfermarkt.com/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2025
Portugal,Vitória Guimarães SC,Vando Félix,Left Winger,100000000,https://www.transfermarkt.com/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2025
Portugal,Vitória Guimarães SC,Óscar Rivas,Centre-Back,500000,https://www.transfermarkt.com/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2025
Spain,Athletic Bilbao,Adama Boiro,Left-Back,250000000,https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621/saison_id/2025
Spain,Athletic Bilbao,Aitor Paredes,Centre-Back,2200000000,https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621/saison_id/2025
Spain,Athletic Bilbao,Alejandro Rego,Central Midfield,300000,https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621/saison_id/2025
Spain,Athletic Bilbao,Andoni Gorosabel,Right-Back,500000000,https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621/saison_id/2025
Spain,Athletic Bilbao,Aymeric Laporte,Centre-Back,1500000000,https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621/saison_id/2025
Spain,Athletic Bilbao,Beñat Prados,Central Midfield,1800000000,https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621/saison_id/2025
Spain,Athletic Bilbao,Dani Vivian,Centre-Back,4000000000,https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621/saison_id/2025
Spain,Athletic Bilbao,Gorka Guruzeta,Centre-Forward,900000000,https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621/saison_id/2025
Spain,Athletic Bilbao,Iñaki Williams,Right Winger,1500000000,https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621/saison_id/2025
Spain,Athletic Bilbao,Iñigo Lekue,Right-Back,200000000,https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621/saison_id/2025
Spain,Athletic Bilbao,Iñigo Ruiz de Galarreta,Central Midfield,300000000,https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621/saison_id/2025
Spain,Athletic Bilbao,Jesús Areso,Right-Back,1200000000,https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621/saison_id/2025
Spain,Athletic Bilbao,Maroan Sannadi,Centre-Forward,1000000000,https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621/saison_id/2025
Spain,Athletic Bilbao,Mikel Jauregizar,Central Midfield,3000000000,https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621/saison_id/2025
Spain,Athletic Bilbao,Mikel Vesga,Defensive Midfield,250000000,https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621/saison_id/2025
Spain,Athletic Bilbao,Nico Serrano,Left Winger,120000000,https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621/saison_id/2025
